SKU_ID,Category,Vendor,Week,Store_Location,Units_Sold,Unit_Cost,Lead_Time_Days
SKU_0530,Health & Beauty,Vendor_3,45,Store_14,30,193.62,17
SKU_0460,Home & Kitchen,Vendor_8,3,Store_10,21,110.67,4
SKU_0214,Clothing,Vendor_10,22,Store_11,9,78.74,23
SKU_0086,Electronics,Vendor_1,28,Store_1,13,29.97,2
SKU_0982,Toys,Vendor_7,16,Store_5,30,32.16,2
SKU_0503,Health & Beauty,Vendor_2,1,Store_10,25,89.33,22
SKU_0926,Home & Kitchen,Vendor_7,21,Store_9,11,194.36,16
SKU_0704,Toys,Vendor_6,31,Store_3,10,95.91,25
SKU_0536,Health & Beauty,Vendor_4,51,Store_6,22,98.1,15
SKU_0515,Toys,Vendor_2,13,Store_13,14,90.63,27
SKU_0633,Toys,Vendor_6,33,Store_3,34,25.81,26
SKU_0932,Electronics,Vendor_10,25,Store_11,16,174.67,27
SKU_0699,Clothing,Vendor_2,2,Store_7,20,91.19,2
SKU_0125,Electronics,Vendor_2,37,Store_15,29,39.97,3
SKU_0180,Electronics,Vendor_9,1,Store_11,1,162.52,23
SKU_0912,Home & Kitchen,Vendor_2,25,Store_6,15,89.8,17
SKU_0353,Electronics,Vendor_10,18,Store_7,12,139.69,18
SKU_0684,Clothing,Vendor_5,29,Store_13,28,157.78,18
SKU_0393,Health & Beauty,Vendor_9,14,Store_5,25,97.22,22
SKU_0056,Electronics,Vendor_6,27,Store_9,19,52.9,19
SKU_0788,Toys,Vendor_10,13,Store_13,2,109.42,14
SKU_0615,Electronics,Vendor_9,42,Store_3,43,5.56,23
SKU_0218,Toys,Vendor_10,14,Store_10,0,188.58,16
SKU_0326,Electronics,Vendor_10,51,Store_5,23,78.3,23
SKU_0307,Electronics,Vendor_9,35,Store_15,12,148.98,21
SKU_0773,Toys,Vendor_2,40,Store_14,23,139.59,25
SKU_0067,Clothing,Vendor_1,35,Store_13,6,70.57,6
SKU_0153,Electronics,Vendor_7,1,Store_6,18,37.02,29
SKU_0893,Clothing,Vendor_9,51,Store_7,18,94.42,14
SKU_0140,Health & Beauty,Vendor_7,11,Store_2,7,47.32,3
SKU_0333,Electronics,Vendor_6,6,Store_13,20,37.32,27
SKU_0911,Toys,Vendor_3,13,Store_6,14,92.28,7
SKU_0803,Toys,Vendor_7,20,Store_14,1,103.31,10
SKU_0892,Health & Beauty,Vendor_10,5,Store_11,15,136.79,26
SKU_0771,Health & Beauty,Vendor_4,33,Store_6,38,198.27,6
SKU_0902,Electronics,Vendor_7,50,Store_6,21,99.3,5
SKU_0733,Toys,Vendor_2,38,Store_11,16,134.85,24
SKU_0781,Clothing,Vendor_6,1,Store_9,12,94.39,6
SKU_0715,Home & Kitchen,Vendor_1,1,Store_14,8,80.57,6
SKU_0187,Health & Beauty,Vendor_7,52,Store_8,21,132.42,4
SKU_0292,Electronics,Vendor_9,22,Store_15,48,32.01,14
SKU_0313,Clothing,Vendor_4,42,Store_7,20,105.78,16
SKU_0234,Toys,Vendor_6,17,Store_10,14,52.57,17
SKU_0195,Toys,Vendor_6,20,Store_13,16,165.38,12
SKU_0307,Electronics,Vendor_9,28,Store_2,6,148.98,21
SKU_0492,Health & Beauty,Vendor_6,12,Store_6,21,112.48,18
SKU_0987,Health & Beauty,Vendor_3,11,Store_9,19,110.7,9
SKU_0052,Toys,Vendor_8,15,Store_14,14,154.18,3
SKU_0833,Clothing,Vendor_1,49,Store_14,15,80.3,29
SKU_0498,Electronics,Vendor_5,17,Store_11,13,160.07,5
SKU_0178,Electronics,Vendor_9,19,Store_6,13,50.21,25
SKU_0847,Toys,Vendor_9,48,Store_13,11,32.01,10
SKU_0673,Health & Beauty,Vendor_5,24,Store_14,28,29.23,21
SKU_0978,Clothing,Vendor_1,8,Store_5,21,43.8,15
SKU_0600,Health & Beauty,Vendor_8,33,Store_13,6,161.86,6
SKU_0461,Electronics,Vendor_3,41,Store_12,14,123.35,18
SKU_0078,Toys,Vendor_7,1,Store_10,17,79.43,11
SKU_0964,Health & Beauty,Vendor_8,50,Store_9,0,127.15,2
SKU_0775,Clothing,Vendor_5,29,Store_11,22,90.87,2
SKU_0070,Toys,Vendor_1,49,Store_6,30,165.41,24
SKU_0607,Toys,Vendor_1,22,Store_8,12,79.17,17
SKU_0920,Toys,Vendor_2,5,Store_11,18,128.76,4
SKU_0217,Toys,Vendor_5,3,Store_11,8,194.21,28
SKU_0166,Clothing,Vendor_8,20,Store_10,20,126.6,23
SKU_0410,Toys,Vendor_1,12,Store_11,28,57.98,25
SKU_0584,Electronics,Vendor_2,37,Store_10,14,136.97,20
SKU_0473,Clothing,Vendor_9,2,Store_13,30,157.82,19
SKU_0573,Home & Kitchen,Vendor_7,19,Store_6,0,88.23,7
SKU_0598,Health & Beauty,Vendor_6,12,Store_13,0,180.91,27
SKU_0114,Home & Kitchen,Vendor_3,18,Store_5,23,119.67,4
SKU_0605,Home & Kitchen,Vendor_6,4,Store_10,36,2.04,15
SKU_0110,Home & Kitchen,Vendor_8,47,Store_8,26,48.05,16
SKU_0062,Toys,Vendor_10,44,Store_11,18,14.5,7
SKU_0371,Clothing,Vendor_9,52,Store_5,30,100.24,26
SKU_0478,Electronics,Vendor_5,6,Store_2,6,100.46,27
SKU_0669,Clothing,Vendor_6,19,Store_14,21,139.5,14
SKU_0109,Home & Kitchen,Vendor_7,51,Store_2,13,102.21,4
SKU_0244,Home & Kitchen,Vendor_4,28,Store_12,27,98.23,12
SKU_0658,Clothing,Vendor_3,22,Store_9,16,132.45,2
SKU_0591,Electronics,Vendor_2,25,Store_2,29,173.54,20
SKU_0253,Toys,Vendor_2,32,Store_4,9,76.45,28
SKU_0506,Electronics,Vendor_6,51,Store_7,22,20.62,27
SKU_0502,Electronics,Vendor_4,41,Store_12,28,20.49,20
SKU_0170,Toys,Vendor_7,13,Store_6,27,75.54,13
SKU_0613,Health & Beauty,Vendor_1,23,Store_14,29,160.87,17
SKU_0954,Health & Beauty,Vendor_10,38,Store_1,13,177.12,15
SKU_0311,Electronics,Vendor_7,34,Store_9,29,76.3,29
SKU_0246,Home & Kitchen,Vendor_3,42,Store_8,17,105.11,2
SKU_0477,Toys,Vendor_10,4,Store_7,20,159.21,2
SKU_0541,Electronics,Vendor_5,1,Store_3,16,196.0,16
SKU_0370,Health & Beauty,Vendor_1,20,Store_3,11,128.24,27
SKU_0331,Home & Kitchen,Vendor_1,1,Store_1,17,133.28,3
SKU_0399,Toys,Vendor_8,2,Store_3,28,180.97,14
SKU_0220,Electronics,Vendor_6,44,Store_12,0,72.26,3
SKU_0139,Clothing,Vendor_1,41,Store_6,24,127.37,14
SKU_0075,Health & Beauty,Vendor_1,37,Store_3,0,157.68,26
SKU_0759,Health & Beauty,Vendor_9,14,Store_4,29,130.0,22
SKU_0160,Home & Kitchen,Vendor_2,45,Store_3,30,117.27,29
SKU_0507,Toys,Vendor_1,47,Store_5,27,72.62,20
SKU_0239,Health & Beauty,Vendor_6,25,Store_12,26,179.37,8
SKU_0995,Health & Beauty,Vendor_7,1,Store_10,16,173.65,26
SKU_0801,Home & Kitchen,Vendor_6,16,Store_4,16,79.81,19
SKU_0117,Clothing,Vendor_8,35,Store_15,16,57.0,29
SKU_0098,Clothing,Vendor_7,7,Store_3,19,64.12,20
SKU_0623,Toys,Vendor_7,2,Store_12,0,140.46,24
SKU_0664,Home & Kitchen,Vendor_7,6,Store_14,29,8.46,18
SKU_0618,Clothing,Vendor_10,3,Store_11,16,193.32,22
SKU_0202,Home & Kitchen,Vendor_7,14,Store_2,33,176.73,2
SKU_0536,Health & Beauty,Vendor_4,37,Store_4,0,98.1,15
SKU_0842,Health & Beauty,Vendor_6,5,Store_5,23,89.94,28
SKU_0418,Clothing,Vendor_3,6,Store_7,29,86.92,5
SKU_0433,Toys,Vendor_10,22,Store_9,33,27.34,28
SKU_0464,Clothing,Vendor_9,12,Store_4,25,86.87,27
SKU_0440,Electronics,Vendor_6,18,Store_1,20,195.95,14
SKU_0514,Toys,Vendor_2,43,Store_12,21,105.0,8
SKU_0419,Health & Beauty,Vendor_6,44,Store_2,22,169.27,6
SKU_0308,Toys,Vendor_3,20,Store_5,12,163.39,7
SKU_0565,Toys,Vendor_7,4,Store_11,0,24.36,14
SKU_0674,Toys,Vendor_8,16,Store_2,18,69.48,22
SKU_0888,Health & Beauty,Vendor_8,39,Store_8,16,9.52,25
SKU_0661,Health & Beauty,Vendor_7,22,Store_14,12,98.7,27
SKU_0523,Toys,Vendor_10,13,Store_11,13,120.43,21
SKU_0026,Home & Kitchen,Vendor_6,36,Store_12,28,92.46,16
SKU_0803,Toys,Vendor_7,35,Store_13,21,103.31,10
SKU_0761,Home & Kitchen,Vendor_4,12,Store_2,11,120.54,6
SKU_0688,Electronics,Vendor_5,40,Store_5,23,95.63,5
SKU_0464,Clothing,Vendor_9,47,Store_14,21,86.87,27
SKU_0727,Toys,Vendor_9,48,Store_15,7,91.22,12
SKU_0278,Home & Kitchen,Vendor_7,43,Store_6,31,108.83,29
SKU_0580,Toys,Vendor_6,39,Store_10,11,148.38,7
SKU_0447,Home & Kitchen,Vendor_5,41,Store_9,7,193.54,24
SKU_0610,Electronics,Vendor_2,15,Store_8,14,77.56,23
SKU_0341,Electronics,Vendor_10,33,Store_1,27,145.23,15
SKU_0078,Toys,Vendor_7,45,Store_15,16,79.43,11
SKU_0669,Clothing,Vendor_6,30,Store_9,22,139.5,14
SKU_0706,Toys,Vendor_10,30,Store_3,26,108.33,20
SKU_0712,Health & Beauty,Vendor_2,41,Store_10,35,93.64,20
SKU_0595,Toys,Vendor_6,40,Store_8,18,153.1,6
SKU_0058,Clothing,Vendor_8,20,Store_10,17,173.21,20
SKU_0847,Toys,Vendor_9,51,Store_10,10,32.01,10
SKU_0371,Clothing,Vendor_9,42,Store_9,13,100.24,26
SKU_0512,Toys,Vendor_10,48,Store_5,43,40.78,16
SKU_0401,Home & Kitchen,Vendor_5,11,Store_7,35,156.48,9
SKU_0857,Home & Kitchen,Vendor_2,29,Store_10,16,72.52,3
SKU_0951,Toys,Vendor_9,18,Store_9,12,187.54,16
SKU_0245,Home & Kitchen,Vendor_4,36,Store_1,19,184.22,9
SKU_0351,Clothing,Vendor_8,10,Store_11,32,128.03,13
SKU_0369,Toys,Vendor_9,46,Store_15,9,36.35,28
SKU_0635,Electronics,Vendor_6,35,Store_2,24,54.14,5
SKU_0115,Electronics,Vendor_8,43,Store_12,21,187.42,13
SKU_0896,Health & Beauty,Vendor_5,34,Store_2,20,189.92,18
SKU_0785,Health & Beauty,Vendor_1,39,Store_14,23,170.66,8
SKU_0846,Health & Beauty,Vendor_9,24,Store_6,13,122.16,28
SKU_0261,Clothing,Vendor_8,8,Store_4,20,4.52,14
SKU_0891,Clothing,Vendor_5,14,Store_2,21,13.43,3
SKU_0080,Toys,Vendor_8,40,Store_12,21,80.64,24
SKU_0018,Health & Beauty,Vendor_5,44,Store_7,25,166.71,3
SKU_0512,Toys,Vendor_10,44,Store_14,13,40.78,16
SKU_0864,Clothing,Vendor_6,49,Store_13,25,166.48,10
SKU_0530,Health & Beauty,Vendor_3,40,Store_1,27,193.62,17
SKU_0976,Toys,Vendor_2,3,Store_9,17,142.6,14
SKU_0381,Clothing,Vendor_2,8,Store_3,21,34.73,23
SKU_0148,Home & Kitchen,Vendor_5,52,Store_11,14,82.15,29
SKU_0611,Electronics,Vendor_1,32,Store_5,31,27.51,5
SKU_0808,Home & Kitchen,Vendor_8,34,Store_2,21,189.44,18
SKU_0151,Electronics,Vendor_2,44,Store_10,3,106.05,13
SKU_0257,Electronics,Vendor_8,40,Store_10,4,56.21,10
SKU_0441,Electronics,Vendor_8,32,Store_8,10,30.7,14
SKU_0580,Toys,Vendor_6,34,Store_6,20,148.38,7
SKU_0586,Health & Beauty,Vendor_8,42,Store_12,31,131.75,16
SKU_0255,Electronics,Vendor_9,36,Store_1,11,78.95,9
SKU_0988,Toys,Vendor_7,20,Store_3,4,45.42,20
SKU_0193,Toys,Vendor_4,15,Store_15,23,52.11,21
SKU_0919,Health & Beauty,Vendor_4,52,Store_6,6,2.63,19
SKU_0209,Toys,Vendor_8,10,Store_9,4,132.49,9
SKU_0327,Home & Kitchen,Vendor_7,31,Store_10,11,129.39,2
SKU_0708,Home & Kitchen,Vendor_3,21,Store_13,27,11.8,26
SKU_0959,Home & Kitchen,Vendor_1,38,Store_6,33,57.51,9
SKU_0590,Electronics,Vendor_2,18,Store_8,31,69.4,7
SKU_0626,Clothing,Vendor_2,13,Store_11,17,125.03,28
SKU_0048,Health & Beauty,Vendor_2,45,Store_13,18,25.73,12
SKU_0636,Electronics,Vendor_9,40,Store_12,21,11.13,17
SKU_0335,Toys,Vendor_2,42,Store_12,34,35.04,15
SKU_0074,Clothing,Vendor_8,7,Store_14,29,34.03,28
SKU_0446,Toys,Vendor_5,28,Store_15,32,189.51,25
SKU_0792,Health & Beauty,Vendor_8,34,Store_9,18,78.08,16
SKU_0437,Clothing,Vendor_5,35,Store_10,21,157.97,26
SKU_0757,Health & Beauty,Vendor_8,31,Store_7,11,83.71,18
SKU_0954,Health & Beauty,Vendor_10,46,Store_8,28,177.12,15
SKU_0007,Home & Kitchen,Vendor_10,7,Store_9,15,68.77,16
SKU_0467,Clothing,Vendor_10,6,Store_8,31,44.79,19
SKU_0399,Toys,Vendor_8,21,Store_12,32,180.97,14
SKU_0776,Electronics,Vendor_4,43,Store_15,18,18.71,19
SKU_0888,Health & Beauty,Vendor_8,21,Store_9,33,9.52,25
SKU_0324,Electronics,Vendor_5,12,Store_13,30,101.41,12
SKU_0149,Clothing,Vendor_4,34,Store_9,20,131.51,7
SKU_0979,Home & Kitchen,Vendor_3,44,Store_4,23,172.95,4
SKU_0667,Health & Beauty,Vendor_3,34,Store_14,20,191.25,10
SKU_0179,Health & Beauty,Vendor_7,2,Store_9,44,131.04,3
SKU_0330,Clothing,Vendor_8,4,Store_3,29,29.29,28
SKU_0292,Electronics,Vendor_9,32,Store_9,11,32.01,14
SKU_0307,Electronics,Vendor_9,24,Store_2,21,148.98,21
SKU_0100,Electronics,Vendor_3,48,Store_11,19,29.56,6
SKU_0587,Toys,Vendor_1,8,Store_2,19,198.37,5
SKU_0687,Health & Beauty,Vendor_4,5,Store_2,35,55.77,16
SKU_0701,Home & Kitchen,Vendor_2,38,Store_10,3,125.26,3
SKU_0543,Clothing,Vendor_4,27,Store_11,20,27.71,6
SKU_0378,Clothing,Vendor_7,27,Store_2,18,42.18,24
SKU_0432,Electronics,Vendor_2,45,Store_11,19,110.57,17
SKU_0825,Electronics,Vendor_1,52,Store_13,36,47.24,28
SKU_0579,Clothing,Vendor_9,24,Store_4,20,8.16,8
SKU_0600,Health & Beauty,Vendor_8,27,Store_2,8,161.86,6
SKU_1000,Home & Kitchen,Vendor_6,6,Store_13,10,106.2,2
SKU_0146,Toys,Vendor_2,48,Store_9,22,145.41,19
SKU_0599,Health & Beauty,Vendor_3,52,Store_2,30,48.09,19
SKU_0225,Electronics,Vendor_3,38,Store_11,14,86.01,26
SKU_0228,Clothing,Vendor_8,11,Store_9,18,179.98,27
SKU_0681,Health & Beauty,Vendor_1,1,Store_14,14,135.93,14
SKU_0784,Home & Kitchen,Vendor_5,33,Store_12,27,78.7,16
SKU_0058,Clothing,Vendor_8,52,Store_10,16,173.21,20
SKU_0248,Electronics,Vendor_4,22,Store_6,17,33.01,26
SKU_0984,Clothing,Vendor_1,43,Store_14,17,6.36,25
SKU_0335,Toys,Vendor_2,6,Store_13,37,35.04,15
SKU_0317,Home & Kitchen,Vendor_10,37,Store_8,16,4.18,27
SKU_0327,Home & Kitchen,Vendor_7,30,Store_14,16,129.39,2
SKU_0552,Clothing,Vendor_2,7,Store_10,14,60.7,25
SKU_0214,Clothing,Vendor_10,18,Store_9,11,78.74,23
SKU_0360,Health & Beauty,Vendor_3,23,Store_1,14,26.23,13
SKU_0444,Home & Kitchen,Vendor_2,20,Store_5,21,68.98,10
SKU_0759,Health & Beauty,Vendor_9,40,Store_11,4,130.0,22
SKU_0511,Home & Kitchen,Vendor_6,40,Store_15,24,129.25,8
SKU_0193,Toys,Vendor_4,10,Store_13,24,52.11,21
SKU_0820,Toys,Vendor_7,31,Store_3,14,116.88,18
SKU_0533,Clothing,Vendor_7,44,Store_5,14,148.47,8
SKU_0211,Home & Kitchen,Vendor_9,43,Store_8,0,22.86,27
SKU_0005,Health & Beauty,Vendor_5,16,Store_9,6,164.1,22
SKU_0810,Health & Beauty,Vendor_5,2,Store_13,8,104.41,7
SKU_0416,Health & Beauty,Vendor_8,32,Store_6,20,195.02,6
SKU_0388,Clothing,Vendor_6,30,Store_3,10,13.11,28
SKU_0136,Home & Kitchen,Vendor_7,28,Store_7,39,37.2,14
SKU_0161,Home & Kitchen,Vendor_5,42,Store_2,17,136.83,12
SKU_0549,Electronics,Vendor_1,21,Store_4,24,77.05,9
SKU_0175,Toys,Vendor_9,3,Store_2,11,31.55,14
SKU_0099,Clothing,Vendor_7,9,Store_3,14,122.06,13
SKU_0608,Electronics,Vendor_10,48,Store_9,30,77.14,28
SKU_0425,Home & Kitchen,Vendor_2,40,Store_13,16,113.27,25
SKU_0995,Health & Beauty,Vendor_7,17,Store_6,30,173.65,26
SKU_0116,Health & Beauty,Vendor_7,7,Store_4,12,175.47,10
SKU_0443,Home & Kitchen,Vendor_10,11,Store_4,13,39.86,5
SKU_0538,Home & Kitchen,Vendor_3,28,Store_9,7,145.59,28
SKU_0441,Electronics,Vendor_8,20,Store_8,20,30.7,14
SKU_0978,Clothing,Vendor_1,42,Store_11,29,43.8,15
SKU_0567,Home & Kitchen,Vendor_5,9,Store_9,27,144.38,22
SKU_0997,Electronics,Vendor_2,33,Store_2,23,164.64,18
SKU_0002,Health & Beauty,Vendor_4,30,Store_11,25,145.45,29
SKU_0885,Electronics,Vendor_3,3,Store_12,20,120.63,17
SKU_0751,Toys,Vendor_10,42,Store_6,20,120.07,19
SKU_0776,Electronics,Vendor_4,2,Store_2,0,18.71,19
SKU_0911,Toys,Vendor_3,23,Store_1,19,92.28,7
SKU_0321,Clothing,Vendor_3,1,Store_4,16,151.74,21
SKU_0553,Clothing,Vendor_3,26,Store_3,2,183.81,25
SKU_0015,Toys,Vendor_6,32,Store_13,39,70.02,13
SKU_0935,Health & Beauty,Vendor_4,31,Store_10,22,129.61,29
SKU_0374,Home & Kitchen,Vendor_10,27,Store_6,10,198.24,6
SKU_0491,Electronics,Vendor_3,38,Store_4,19,150.64,2
SKU_0731,Health & Beauty,Vendor_9,39,Store_1,37,146.51,5
SKU_0205,Toys,Vendor_6,3,Store_2,18,89.77,29
SKU_0106,Health & Beauty,Vendor_7,9,Store_8,5,133.93,8
SKU_0473,Clothing,Vendor_9,31,Store_12,5,157.82,19
SKU_0787,Clothing,Vendor_3,26,Store_4,21,17.37,2
SKU_0304,Health & Beauty,Vendor_7,41,Store_13,17,176.2,2
SKU_0674,Toys,Vendor_8,50,Store_15,6,69.48,22
SKU_0132,Health & Beauty,Vendor_6,38,Store_14,3,35.79,25
SKU_0948,Toys,Vendor_6,12,Store_7,16,127.32,24
SKU_0917,Home & Kitchen,Vendor_8,51,Store_13,7,199.23,28
SKU_0593,Health & Beauty,Vendor_9,4,Store_8,29,73.35,16
SKU_0038,Health & Beauty,Vendor_10,43,Store_11,6,151.46,9
SKU_0268,Electronics,Vendor_5,49,Store_14,6,127.94,27
SKU_0380,Health & Beauty,Vendor_8,19,Store_13,17,195.97,7
SKU_0716,Toys,Vendor_3,12,Store_7,13,10.79,28
SKU_0340,Toys,Vendor_3,13,Store_6,22,103.0,19
SKU_0392,Health & Beauty,Vendor_2,43,Store_12,16,93.42,12
SKU_0921,Home & Kitchen,Vendor_2,46,Store_13,2,61.09,21
SKU_0509,Health & Beauty,Vendor_6,22,Store_12,31,56.74,14
SKU_0110,Home & Kitchen,Vendor_8,17,Store_8,24,48.05,16
SKU_0240,Health & Beauty,Vendor_5,31,Store_12,19,65.8,5
SKU_0820,Toys,Vendor_7,22,Store_6,44,116.88,18
SKU_0999,Toys,Vendor_10,32,Store_3,28,128.14,29
SKU_0449,Electronics,Vendor_2,3,Store_6,11,6.36,3
SKU_0312,Home & Kitchen,Vendor_2,24,Store_9,14,108.66,26
SKU_0125,Electronics,Vendor_2,18,Store_13,18,39.97,3
SKU_0610,Electronics,Vendor_2,17,Store_5,15,77.56,23
SKU_0178,Electronics,Vendor_9,31,Store_1,31,50.21,25
SKU_0955,Electronics,Vendor_9,17,Store_3,21,140.61,6
SKU_0953,Toys,Vendor_8,19,Store_11,7,162.22,26
SKU_0053,Toys,Vendor_9,17,Store_15,1,50.24,13
SKU_0828,Toys,Vendor_8,25,Store_2,40,28.89,3
SKU_0660,Home & Kitchen,Vendor_3,39,Store_1,13,45.6,24
SKU_0604,Toys,Vendor_6,20,Store_14,24,175.1,20
SKU_0914,Electronics,Vendor_5,47,Store_4,19,119.1,18
SKU_0629,Toys,Vendor_7,37,Store_5,26,107.47,18
SKU_0938,Electronics,Vendor_6,12,Store_4,13,147.14,26
SKU_0430,Toys,Vendor_3,33,Store_13,13,48.88,24
SKU_0232,Electronics,Vendor_8,3,Store_3,10,134.14,13
SKU_0378,Clothing,Vendor_7,10,Store_14,8,42.18,24
SKU_0312,Home & Kitchen,Vendor_2,7,Store_11,13,108.66,26
SKU_0760,Clothing,Vendor_6,3,Store_3,19,177.83,12
SKU_0508,Toys,Vendor_10,33,Store_13,24,151.98,20
SKU_0542,Clothing,Vendor_5,11,Store_11,19,131.91,4
SKU_0477,Toys,Vendor_10,12,Store_2,29,159.21,2
SKU_0531,Clothing,Vendor_9,37,Store_15,8,171.66,20
SKU_0230,Toys,Vendor_1,14,Store_9,14,47.11,21
SKU_0645,Health & Beauty,Vendor_4,11,Store_5,15,175.69,2
SKU_0002,Health & Beauty,Vendor_4,21,Store_10,6,145.45,29
SKU_0564,Toys,Vendor_4,23,Store_1,20,50.38,24
SKU_0202,Home & Kitchen,Vendor_7,10,Store_10,6,176.73,2
SKU_0142,Health & Beauty,Vendor_3,11,Store_3,21,45.72,25
SKU_0377,Toys,Vendor_6,52,Store_10,26,190.16,20
SKU_0697,Toys,Vendor_10,51,Store_9,14,49.29,15
SKU_0759,Health & Beauty,Vendor_9,46,Store_4,13,130.0,22
SKU_0402,Health & Beauty,Vendor_5,43,Store_10,1,3.39,5
SKU_0947,Clothing,Vendor_5,14,Store_8,5,69.67,22
SKU_0240,Health & Beauty,Vendor_5,29,Store_6,44,65.8,5
SKU_0576,Health & Beauty,Vendor_4,47,Store_15,27,161.63,11
SKU_0241,Home & Kitchen,Vendor_8,8,Store_14,18,26.8,16
SKU_0754,Home & Kitchen,Vendor_1,11,Store_8,18,82.04,9
SKU_0821,Electronics,Vendor_10,36,Store_12,24,112.82,28
SKU_0031,Home & Kitchen,Vendor_9,42,Store_15,21,199.11,19
SKU_0707,Health & Beauty,Vendor_3,10,Store_2,29,171.12,7
SKU_0521,Toys,Vendor_6,18,Store_2,20,35.43,24
SKU_0380,Health & Beauty,Vendor_8,44,Store_4,22,195.97,7
SKU_0726,Electronics,Vendor_6,2,Store_9,28,10.88,28
SKU_0164,Electronics,Vendor_10,7,Store_8,0,66.05,26
SKU_0691,Health & Beauty,Vendor_8,23,Store_14,11,82.58,18
SKU_0510,Electronics,Vendor_1,19,Store_13,14,63.85,29
SKU_0535,Home & Kitchen,Vendor_2,7,Store_9,19,197.71,29
SKU_0330,Clothing,Vendor_8,20,Store_9,14,29.29,28
SKU_0459,Clothing,Vendor_6,36,Store_8,19,158.76,4
SKU_0080,Toys,Vendor_8,38,Store_11,17,80.64,24
SKU_0308,Toys,Vendor_3,29,Store_3,20,163.39,7
SKU_0393,Health & Beauty,Vendor_9,5,Store_7,31,97.22,22
SKU_0439,Toys,Vendor_8,2,Store_8,23,99.91,13
SKU_0074,Clothing,Vendor_8,41,Store_4,18,34.03,28
SKU_0313,Clothing,Vendor_4,26,Store_12,0,105.78,16
SKU_0420,Toys,Vendor_8,48,Store_7,6,55.09,29
SKU_0036,Health & Beauty,Vendor_9,42,Store_6,13,192.41,25
SKU_0896,Health & Beauty,Vendor_5,48,Store_7,25,189.92,18
SKU_0518,Health & Beauty,Vendor_4,39,Store_9,21,123.47,22
SKU_0067,Clothing,Vendor_1,19,Store_2,2,70.57,6
SKU_0194,Clothing,Vendor_9,46,Store_2,5,156.67,25
SKU_0456,Clothing,Vendor_2,15,Store_13,8,47.03,21
SKU_0184,Clothing,Vendor_10,4,Store_2,10,191.33,11
SKU_0859,Electronics,Vendor_9,37,Store_9,28,142.38,4
SKU_0529,Health & Beauty,Vendor_1,9,Store_15,19,160.12,10
SKU_0969,Toys,Vendor_9,25,Store_10,31,174.05,24
SKU_0192,Health & Beauty,Vendor_10,26,Store_1,35,186.2,23
SKU_0340,Toys,Vendor_3,43,Store_6,26,103.0,19
SKU_0574,Home & Kitchen,Vendor_1,7,Store_8,21,116.3,6
SKU_0454,Health & Beauty,Vendor_8,23,Store_2,14,109.93,18
SKU_0132,Health & Beauty,Vendor_6,47,Store_6,14,35.79,25
SKU_0589,Toys,Vendor_5,37,Store_7,35,17.26,13
SKU_0129,Health & Beauty,Vendor_4,45,Store_7,31,124.66,7
SKU_0418,Clothing,Vendor_3,38,Store_12,5,86.92,5
SKU_0538,Home & Kitchen,Vendor_3,8,Store_1,29,145.59,28
SKU_0125,Electronics,Vendor_2,15,Store_15,10,39.97,3
SKU_0094,Home & Kitchen,Vendor_3,50,Store_12,39,115.46,10
SKU_0024,Electronics,Vendor_9,52,Store_7,37,136.67,13
SKU_0976,Toys,Vendor_2,12,Store_13,21,142.6,14
SKU_0200,Toys,Vendor_6,17,Store_11,23,178.1,27
SKU_0372,Toys,Vendor_8,44,Store_14,28,37.29,13
SKU_0516,Home & Kitchen,Vendor_4,48,Store_11,1,112.45,9
SKU_0449,Electronics,Vendor_2,51,Store_7,16,6.36,3
SKU_0720,Clothing,Vendor_7,18,Store_7,17,164.0,14
SKU_0180,Electronics,Vendor_9,41,Store_7,27,162.52,23
SKU_0019,Electronics,Vendor_5,24,Store_5,19,134.58,19
SKU_0214,Clothing,Vendor_10,43,Store_6,4,78.74,23
SKU_0782,Electronics,Vendor_5,17,Store_4,18,163.71,28
SKU_0017,Toys,Vendor_1,32,Store_4,18,89.6,15
SKU_0225,Electronics,Vendor_3,35,Store_10,39,86.01,26
SKU_0287,Toys,Vendor_6,51,Store_11,20,83.86,26
SKU_0018,Health & Beauty,Vendor_5,14,Store_13,8,166.71,3
SKU_0564,Toys,Vendor_4,16,Store_15,29,50.38,24
SKU_0210,Toys,Vendor_2,41,Store_3,25,160.82,29
SKU_0434,Home & Kitchen,Vendor_9,14,Store_12,19,176.66,23
SKU_0442,Health & Beauty,Vendor_5,24,Store_10,27,145.58,11
SKU_0401,Home & Kitchen,Vendor_5,16,Store_12,30,156.48,9
SKU_0405,Toys,Vendor_1,41,Store_14,6,28.01,12
SKU_0605,Home & Kitchen,Vendor_6,23,Store_7,2,2.04,15
SKU_0875,Electronics,Vendor_1,2,Store_12,17,66.51,2
SKU_0960,Electronics,Vendor_10,45,Store_15,18,138.11,12
SKU_0949,Health & Beauty,Vendor_9,1,Store_1,20,15.67,16
SKU_0139,Clothing,Vendor_1,18,Store_6,16,127.37,14
SKU_0042,Electronics,Vendor_9,12,Store_10,0,164.72,13
SKU_0632,Electronics,Vendor_3,26,Store_12,20,45.25,23
SKU_0248,Electronics,Vendor_4,45,Store_13,14,33.01,26
SKU_0031,Home & Kitchen,Vendor_9,20,Store_2,21,199.11,19
SKU_0620,Toys,Vendor_7,47,Store_12,20,142.12,18
SKU_0286,Health & Beauty,Vendor_5,14,Store_5,32,69.79,11
