SKU_ID,Category,Vendor,Week,Store_Location,Units_Sold,Unit_Cost,Lead_Time_Days
SKU_0223,Home & Kitchen,Vendor_5,22,Store_13,25.0,166.45,8
SKU_0801,Home & Kitchen,Vendor_6,23,Store_15,,79.81,19
SKU_0119,Electronics,Vendor_9,8,Store_6,27.0,2.07,10
SKU_0336,Clothing,Vendor_1,3,Store_5,22.0,37.9,6
SKU_0892,Health & Beauty,Vendor_10,31,Store_7,30.0,136.79,26
SKU_0942,Health & Beauty,Vendor_8,16,Store_15,27.0,41.73,21
SKU_0326,Electronics,Vendor_10,52,Store_3,20.0,78.3,23
SKU_0376,Home & Kitchen,Vendor_5,23,Store_12,1.0,148.52,19
SKU_0599,Health & Beauty,Vendor_3,45,Store_1,43.0,48.09,19
SKU_0630,Toys,Vendor_1,50,Store_8,24.0,127.75,12
SKU_0829,Clothing,Vendor_1,49,Store_14,,21.66,26
SKU_0384,Toys,Vendor_4,36,Store_4,16.0,118.12,7
SKU_0166,Clothing,Vendor_8,38,Store_1,23.0,126.6,23
SKU_0280,Home & Kitchen,Vendor_8,19,Store_1,16.0,23.37,10
SKU_0690,Home & Kitchen,Vendor_4,2,Store_12,29.0,55.25,19
SKU_0939,Electronics,Vendor_7,52,Store_11,24.0,106.66,10
SKU_0567,Home & Kitchen,Vendor_5,47,Store_13,12.0,144.38,22
SKU_0851,Home & Kitchen,Vendor_2,16,Store_4,14.0,196.06,20
SKU_0224,Toys,Vendor_4,22,Store_4,17.0,15.61,22
SKU_0283,Electronics,Vendor_5,15,Store_1,6.0,193.1,27
SKU_0825,Electronics,Vendor_1,48,Store_5,45.0,47.24,28
SKU_0506,Electronics,Vendor_6,3,Store_7,3.0,20.62,27
SKU_0342,Toys,Vendor_2,50,Store_2,13.0,22.62,11
SKU_0100,Electronics,Vendor_3,32,Store_15,24.0,29.56,6
SKU_0733,Toys,Vendor_2,7,Store_9,6.0,134.85,24
SKU_0609,Clothing,Vendor_8,41,Store_13,31.0,46.89,16
SKU_0857,Home & Kitchen,Vendor_2,39,Store_3,26.0,72.52,3
SKU_0386,Electronics,Vendor_8,46,Store_9,28.0,186.06,13
SKU_0163,Health & Beauty,Vendor_4,41,Store_5,0.0,124.55,14
SKU_0073,Health & Beauty,Vendor_6,25,Store_7,33.0,174.92,29
SKU_0510,Electronics,Vendor_1,49,Store_2,6.0,63.85,29
SKU_0648,Health & Beauty,Vendor_10,35,Store_7,14.0,69.4,5
SKU_0754,Home & Kitchen,Vendor_1,22,Store_10,10.0,82.04,9
SKU_0749,Electronics,Vendor_3,48,Store_14,22.0,133.21,20
SKU_0866,Health & Beauty,Vendor_9,22,Store_12,2.0,34.72,17
SKU_0787,Clothing,Vendor_3,9,Store_9,12.0,17.37,2
SKU_0883,Home & Kitchen,Vendor_2,21,Store_15,42.0,28.21,23
SKU_0291,Home & Kitchen,Vendor_2,33,Store_6,11.0,22.97,28
SKU_0019,Electronics,Vendor_5,5,Store_15,14.0,134.58,19
SKU_0971,Toys,Vendor_3,23,Store_14,25.0,24.36,19
SKU_0904,Toys,Vendor_5,29,Store_12,48.0,113.42,2
SKU_0401,Home & Kitchen,Vendor_5,13,Store_5,1.0,156.48,9
SKU_0199,Health & Beauty,Vendor_9,47,Store_5,20.0,46.94,29
SKU_0730,Electronics,Vendor_7,28,Store_8,33.0,79.19,21
SKU_0050,Toys,Vendor_3,34,Store_15,8.0,5.97,10
SKU_0485,Electronics,Vendor_1,30,Store_14,27.0,27.0,28
SKU_0496,Electronics,Vendor_9,45,Store_3,0.0,57.92,14
SKU_0650,Clothing,Vendor_10,12,Store_8,3.0,125.98,10
SKU_0351,Clothing,Vendor_8,20,Store_7,22.0,128.03,13
SKU_0679,Health & Beauty,Vendor_3,18,,34.0,158.18,17
SKU_0137,Toys,Vendor_10,26,Store_11,14.0,138.94,24
SKU_0121,Clothing,Vendor_3,52,Store_13,15.0,121.31,19
SKU_0593,Health & Beauty,Vendor_9,25,Store_12,11.0,73.35,16
SKU_0222,Electronics,Vendor_3,14,Store_8,22.0,110.82,7
SKU_0216,Home & Kitchen,Vendor_10,36,Store_12,28.0,198.33,11
SKU_0950,Electronics,Vendor_10,51,Store_2,24.0,3.12,21
SKU_0286,Health & Beauty,Vendor_5,39,Store_7,21.0,69.79,11
SKU_0997,Electronics,Vendor_2,45,Store_12,17.0,164.64,18
SKU_0879,Health & Beauty,Vendor_10,29,Store_7,20.0,31.3,11
SKU_0683,Clothing,Vendor_1,25,Store_11,19.0,48.37,2
SKU_0514,Toys,Vendor_2,46,Store_2,21.0,105.0,8
SKU_0970,Health & Beauty,Vendor_2,46,Store_9,13.0,136.99,11
SKU_0171,Electronics,Vendor_1,13,Store_10,21.0,54.64,16
SKU_0593,Health & Beauty,Vendor_9,37,Store_8,10.0,73.35,16
SKU_0497,Home & Kitchen,Vendor_2,1,Store_6,16.0,79.36,10
SKU_0854,Clothing,Vendor_6,30,Store_9,12.0,35.33,16
SKU_0106,Health & Beauty,Vendor_7,41,Store_11,20.0,133.93,8
SKU_0775,Clothing,Vendor_5,3,Store_1,0.0,90.87,2
SKU_0325,Electronics,Vendor_8,15,Store_12,6.0,26.69,25
SKU_0135,Home & Kitchen,Vendor_2,48,Store_12,22.0,54.55,5
SKU_0982,Toys,Vendor_7,47,Store_1,0.0,32.16,2
SKU_0639,Toys,Vendor_2,40,Store_6,24.0,165.26,26
SKU_0845,Health & Beauty,Vendor_9,8,Store_8,18.0,19.46,21
SKU_0206,Home & Kitchen,Vendor_5,52,Store_10,44.0,11.47,17
SKU_0392,Health & Beauty,Vendor_2,23,Store_1,24.0,93.42,12
SKU_0808,Home & Kitchen,Vendor_8,22,Store_4,30.0,189.44,18
SKU_0832,Home & Kitchen,Vendor_4,12,Store_1,19.0,84.0,3
SKU_0007,Home & Kitchen,Vendor_10,45,Store_4,2.0,68.77,16
SKU_0157,Toys,Vendor_5,42,Store_5,12.0,28.49,2
SKU_0513,Electronics,Vendor_8,14,Store_6,27.0,179.6,24
SKU_0543,Clothing,Vendor_4,40,Store_13,46.0,27.71,6
SKU_0520,Home & Kitchen,Vendor_1,51,Store_4,14.0,179.64,5
SKU_0782,Electronics,Vendor_5,48,Store_12,0.0,163.71,28
SKU_0512,Toys,Vendor_10,24,Store_2,32.0,40.78,16
SKU_0181,Electronics,Vendor_6,41,Store_11,16.0,123.59,18
SKU_0102,Electronics,Vendor_10,52,Store_10,9.0,166.21,18
SKU_0854,Clothing,Vendor_6,39,Store_2,15.0,35.33,16
SKU_0909,Electronics,Vendor_5,18,Store_5,13.0,145.69,15
SKU_0159,Electronics,Vendor_9,22,Store_3,41.0,158.49,22
SKU_0440,Electronics,Vendor_6,23,Store_2,21.0,195.95,14
SKU_0540,Toys,Vendor_8,29,Store_11,7.0,199.42,27
SKU_0159,Electronics,Vendor_9,43,Store_5,14.0,158.49,22
SKU_0247,Toys,Vendor_3,17,Store_12,26.0,124.07,24
SKU_0674,Toys,Vendor_8,18,Store_14,17.0,69.48,22
SKU_0087,Electronics,Vendor_3,12,Store_14,38.0,43.97,25
SKU_0711,Health & Beauty,Vendor_3,13,Store_14,14.0,58.41,9
SKU_0588,Electronics,Vendor_8,23,Store_15,30.0,16.39,29
SKU_0966,Clothing,Vendor_4,4,Store_7,27.0,140.16,17
SKU_0801,Home & Kitchen,Vendor_6,42,Store_2,32.0,79.81,19
SKU_0540,Toys,Vendor_8,22,Store_7,27.0,199.42,27
SKU_0226,Electronics,Vendor_10,5,Store_11,3.0,18.36,2
SKU_0249,Toys,Vendor_1,38,Store_1,20.0,10.66,25
SKU_0680,Health & Beauty,Vendor_6,5,Store_10,8.0,128.64,16
SKU_0975,Toys,Vendor_7,10,Store_7,30.0,30.75,28
SKU_0499,Electronics,Vendor_6,41,Store_12,40.0,75.64,6
SKU_0451,Home & Kitchen,Vendor_3,17,Store_11,28.0,84.76,2
SKU_0555,Health & Beauty,Vendor_9,3,Store_14,15.0,152.4,5
SKU_0071,Electronics,Vendor_4,46,Store_13,4.0,57.38,27
SKU_0161,Home & Kitchen,Vendor_5,31,Store_12,8.0,136.83,12
SKU_0686,Electronics,Vendor_8,13,Store_7,1.0,54.01,27
SKU_0473,Clothing,Vendor_9,21,Store_4,17.0,157.82,19
SKU_0461,Electronics,Vendor_3,1,Store_14,10.0,123.35,18
SKU_0420,Toys,Vendor_8,12,Store_4,8.0,55.09,29
SKU_0013,Health & Beauty,Vendor_8,48,Store_1,24.0,81.44,9
SKU_0505,Home & Kitchen,Vendor_1,49,Store_3,16.0,38.97,13
SKU_0617,Toys,Vendor_4,31,Store_11,30.0,7.38,23
SKU_0100,Electronics,Vendor_3,24,Store_7,14.0,29.56,6
SKU_0706,Toys,Vendor_10,11,Store_12,30.0,108.33,20
SKU_0155,Home & Kitchen,Vendor_4,44,Store_10,19.0,192.84,23
SKU_0893,Clothing,Vendor_9,12,Store_4,28.0,94.42,14
SKU_0361,Toys,Vendor_8,50,Store_2,16.0,147.63,7
SKU_0695,Electronics,Vendor_9,28,Store_11,32.0,121.61,4
SKU_0816,Toys,Vendor_6,9,Store_7,17.0,22.05,19
SKU_0707,Health & Beauty,Vendor_3,42,Store_2,11.0,171.12,7
SKU_0380,Health & Beauty,Vendor_8,8,Store_1,,195.97,7
SKU_0215,Home & Kitchen,Vendor_1,3,Store_15,29.0,93.47,22
SKU_0333,Electronics,Vendor_6,48,,42.0,37.32,27
SKU_0138,Clothing,Vendor_7,26,Store_1,28.0,124.37,14
SKU_0254,Home & Kitchen,Vendor_5,3,Store_4,0.0,110.92,5
SKU_0794,Clothing,Vendor_9,31,Store_11,19.0,116.69,15
SKU_0110,Home & Kitchen,Vendor_8,11,Store_2,14.0,48.05,16
SKU_0804,Health & Beauty,Vendor_4,41,Store_3,12.0,34.79,26
SKU_0198,Electronics,Vendor_5,48,Store_12,26.0,91.12,27
SKU_0869,Clothing,Vendor_10,44,Store_7,28.0,31.8,28
SKU_0747,Home & Kitchen,Vendor_7,11,Store_12,7.0,133.73,17
SKU_0118,Home & Kitchen,Vendor_6,51,Store_6,0.0,170.59,8
SKU_0745,Home & Kitchen,Vendor_8,36,Store_13,16.0,174.58,4
SKU_0469,Electronics,Vendor_6,17,Store_3,24.0,172.67,21
SKU_0973,Health & Beauty,Vendor_10,12,Store_5,33.0,49.96,20
SKU_0291,Home & Kitchen,Vendor_2,13,Store_1,34.0,22.97,28
SKU_0597,Health & Beauty,Vendor_8,2,Store_3,10.0,152.33,24
SKU_0261,Clothing,Vendor_8,16,Store_11,21.0,4.52,14
SKU_0691,Health & Beauty,Vendor_8,4,Store_1,49.0,82.58,18
SKU_0498,Electronics,Vendor_5,9,Store_15,11.0,160.07,5
SKU_0325,Electronics,Vendor_8,3,Store_6,39.0,26.69,25
SKU_0339,Health & Beauty,Vendor_7,22,Store_15,26.0,175.1,23
SKU_0272,Electronics,Vendor_3,23,Store_5,34.0,112.45,6
SKU_0894,Toys,Vendor_5,19,Store_10,0.0,8.82,29
SKU_0115,Electronics,Vendor_8,26,Store_1,10.0,187.42,13
SKU_0993,Toys,Vendor_2,52,Store_4,18.0,39.19,7
SKU_0225,Electronics,Vendor_3,16,Store_2,11.0,86.01,26
SKU_0929,Electronics,Vendor_7,46,,33.0,152.99,28
SKU_0940,Electronics,Vendor_6,17,Store_7,26.0,159.09,11
SKU_0169,Electronics,Vendor_8,38,Store_9,19.0,10.44,22
SKU_0615,Electronics,Vendor_9,36,Store_4,13.0,5.56,23
SKU_0058,Clothing,Vendor_8,10,Store_14,37.0,173.21,20
SKU_0341,Electronics,Vendor_10,26,Store_15,10.0,145.23,15
SKU_0384,Toys,Vendor_4,5,Store_13,26.0,118.12,7
SKU_0492,Health & Beauty,Vendor_6,4,Store_15,37.0,112.48,18
SKU_0713,Clothing,Vendor_8,41,Store_13,15.0,88.83,22
SKU_0037,Home & Kitchen,Vendor_5,16,Store_11,11.0,127.72,19
SKU_0830,Electronics,Vendor_8,6,Store_13,24.0,43.36,4
SKU_0085,Electronics,Vendor_2,52,,24.0,144.84,6
SKU_0775,Clothing,Vendor_5,39,Store_12,39.0,90.87,2
SKU_0990,Clothing,Vendor_9,36,Store_2,10.0,44.5,11
SKU_0002,Health & Beauty,Vendor_4,8,Store_13,10.0,145.45,29
SKU_0793,Toys,Vendor_2,10,Store_7,29.0,91.12,24
SKU_0066,Toys,Vendor_7,34,Store_3,11.0,77.42,20
SKU_0129,Health & Beauty,Vendor_4,41,Store_12,9.0,124.66,7
SKU_0636,Electronics,Vendor_9,49,Store_4,11.0,11.13,17
SKU_0322,Clothing,Vendor_2,15,Store_2,16.0,168.71,21
SKU_0605,Home & Kitchen,Vendor_6,46,Store_15,19.0,2.04,15
SKU_0193,Toys,Vendor_4,47,Store_10,18.0,52.11,21
SKU_0634,Home & Kitchen,Vendor_9,14,Store_7,21.0,15.53,18
SKU_0657,Electronics,Vendor_9,4,Store_9,14.0,115.52,7
SKU_0616,Home & Kitchen,Vendor_1,22,Store_15,,85.45,22
SKU_0225,Electronics,Vendor_3,45,Store_10,24.0,86.01,26
SKU_0207,Health & Beauty,Vendor_9,11,Store_4,33.0,9.53,16
SKU_0866,Health & Beauty,Vendor_9,5,Store_1,32.0,34.72,17
SKU_0171,Electronics,Vendor_1,20,Store_7,31.0,54.64,16
SKU_0937,Electronics,Vendor_4,31,Store_2,0.0,68.01,12
SKU_0573,Home & Kitchen,Vendor_7,46,Store_10,24.0,88.23,7
SKU_0470,Toys,Vendor_7,1,Store_9,21.0,93.11,21
SKU_0042,Electronics,Vendor_9,27,Store_7,23.0,164.72,13
SKU_0122,Toys,Vendor_3,1,Store_1,30.0,74.23,6
SKU_0553,Clothing,Vendor_3,2,Store_9,17.0,183.81,25
SKU_0655,Health & Beauty,Vendor_6,7,Store_9,27.0,55.02,8
SKU_0021,Clothing,Vendor_4,5,Store_2,32.0,128.75,3
SKU_0673,Health & Beauty,Vendor_5,41,Store_15,31.0,29.23,21
SKU_0859,Electronics,Vendor_9,35,Store_6,13.0,142.38,4
SKU_0417,Clothing,Vendor_3,3,Store_6,15.0,75.5,11
SKU_0042,Electronics,Vendor_9,6,Store_3,0.0,164.72,13
SKU_0751,Toys,Vendor_10,25,Store_4,12.0,120.07,19
SKU_0976,Toys,Vendor_2,22,Store_10,38.0,142.6,14
SKU_0819,Health & Beauty,Vendor_7,49,Store_11,23.0,168.66,10
SKU_0295,Toys,Vendor_10,10,Store_7,20.0,175.67,14
SKU_0299,Toys,Vendor_7,38,Store_13,10.0,162.73,5
SKU_0841,Health & Beauty,Vendor_2,17,Store_8,0.0,95.85,8
SKU_0733,Toys,Vendor_2,28,Store_2,23.0,134.85,24
SKU_0577,Clothing,Vendor_9,22,Store_10,18.0,169.06,9
SKU_0862,Clothing,Vendor_1,3,Store_3,13.0,136.12,28
SKU_0093,Home & Kitchen,Vendor_6,5,Store_13,23.0,191.55,26
SKU_0487,Electronics,Vendor_1,5,Store_9,37.0,34.0,10
SKU_0266,Electronics,Vendor_3,8,Store_14,28.0,53.17,27
SKU_0584,Electronics,Vendor_2,3,Store_15,16.0,136.97,20
SKU_0517,Clothing,Vendor_3,31,Store_13,29.0,34.87,6
SKU_0427,Electronics,Vendor_8,7,Store_1,31.0,64.41,29
SKU_0860,Home & Kitchen,Vendor_7,41,Store_6,22.0,37.08,7
SKU_0412,Clothing,Vendor_3,25,Store_8,26.0,9.18,23
SKU_0642,Health & Beauty,Vendor_2,14,Store_3,12.0,146.59,6
SKU_0143,Toys,Vendor_3,5,Store_11,25.0,36.4,9
SKU_0170,Toys,Vendor_7,32,Store_2,38.0,75.54,13
SKU_0611,Electronics,Vendor_1,10,Store_6,26.0,27.51,5
SKU_0545,Electronics,Vendor_3,23,Store_7,28.0,20.42,4
SKU_0242,Electronics,Vendor_1,19,Store_9,25.0,95.92,20
SKU_0117,Clothing,Vendor_8,24,Store_5,15.0,57.0,29
SKU_0930,Health & Beauty,Vendor_8,18,Store_13,16.0,185.99,10
SKU_0541,Electronics,Vendor_5,32,Store_10,32.0,196.0,16
SKU_0475,Home & Kitchen,Vendor_7,46,Store_3,13.0,72.48,2
SKU_0674,Toys,Vendor_8,19,Store_14,22.0,69.48,22
SKU_0254,Home & Kitchen,Vendor_5,43,Store_8,11.0,110.92,5
SKU_0682,Health & Beauty,Vendor_7,46,Store_15,30.0,28.08,24
SKU_0403,Electronics,Vendor_6,41,Store_6,16.0,13.34,16
SKU_0765,Clothing,Vendor_5,33,Store_10,22.0,32.56,7
SKU_0817,Electronics,Vendor_2,50,Store_15,11.0,169.73,27
SKU_0398,Home & Kitchen,Vendor_3,43,Store_2,22.0,11.87,9
SKU_0229,Home & Kitchen,Vendor_4,48,Store_8,39.0,156.93,8
SKU_0578,Toys,Vendor_6,31,Store_15,11.0,52.29,8
SKU_0788,Toys,Vendor_10,22,Store_2,7.0,109.42,14
SKU_0206,Home & Kitchen,Vendor_5,2,Store_8,24.0,11.47,17
SKU_0729,Home & Kitchen,Vendor_8,52,Store_2,12.0,34.71,26
SKU_0191,Clothing,Vendor_5,32,Store_15,19.0,57.31,13
SKU_0900,Home & Kitchen,Vendor_2,33,Store_4,18.0,99.4,18
SKU_0266,Electronics,Vendor_3,13,Store_13,23.0,53.17,27
SKU_0829,Clothing,Vendor_1,11,Store_1,25.0,21.66,26
SKU_0080,Toys,Vendor_8,24,Store_2,2.0,80.64,24
SKU_0542,Clothing,Vendor_5,14,Store_15,30.0,131.91,4
SKU_0418,Clothing,Vendor_3,31,Store_3,17.0,86.92,5
SKU_0306,Toys,Vendor_7,14,Store_6,37.0,63.56,16
SKU_0627,Toys,Vendor_2,33,Store_6,23.0,112.72,3
SKU_0928,Toys,Vendor_7,52,Store_6,25.0,147.34,5
SKU_0299,Toys,Vendor_7,15,Store_11,30.0,162.73,5
SKU_0108,Toys,Vendor_2,35,Store_15,13.0,96.69,10
SKU_0407,Electronics,Vendor_3,31,Store_10,28.0,184.68,18
SKU_0285,Electronics,Vendor_7,30,Store_7,23.0,31.83,8
SKU_0946,Home & Kitchen,Vendor_6,51,Store_14,15.0,10.74,18
SKU_0521,Toys,Vendor_6,9,Store_4,9.0,35.43,24
SKU_0692,Health & Beauty,Vendor_2,21,Store_14,23.0,178.51,20
SKU_0509,Health & Beauty,Vendor_6,5,Store_6,1.0,56.74,14
SKU_0593,Health & Beauty,Vendor_9,9,Store_15,42.0,73.35,16
SKU_0249,Toys,Vendor_1,5,Store_9,3.0,10.66,25
SKU_0515,Toys,Vendor_2,2,Store_8,15.0,90.63,27
SKU_0869,Clothing,Vendor_10,22,Store_8,17.0,31.8,28
SKU_0976,Toys,Vendor_2,29,Store_8,10.0,142.6,14
SKU_0197,Home & Kitchen,Vendor_1,29,Store_13,13.0,78.5,5
SKU_0985,Home & Kitchen,Vendor_6,23,Store_10,22.0,117.48,28
SKU_0065,Clothing,Vendor_1,25,Store_3,18.0,69.65,13
SKU_0947,Clothing,Vendor_5,50,Store_8,10.0,69.67,22
SKU_0040,Clothing,Vendor_3,41,Store_10,1.0,83.08,7
SKU_0254,Home & Kitchen,Vendor_5,5,Store_2,20.0,110.92,5
SKU_0143,Toys,Vendor_3,47,,29.0,36.4,9
SKU_0403,Electronics,Vendor_6,40,Store_6,32.0,13.34,16
SKU_0394,Electronics,Vendor_10,44,Store_6,0.0,88.17,17
SKU_0073,Health & Beauty,Vendor_6,12,Store_7,13.0,174.92,29
SKU_0314,Electronics,Vendor_7,25,Store_4,9.0,169.91,10
SKU_0019,Electronics,Vendor_5,29,Store_6,7.0,134.58,19
SKU_0700,Clothing,Vendor_4,33,Store_13,31.0,95.65,15
SKU_0541,Electronics,Vendor_5,34,Store_1,11.0,196.0,16
SKU_0198,Electronics,Vendor_5,4,Store_6,17.0,91.12,27
SKU_0672,Electronics,Vendor_6,49,Store_8,22.0,93.96,21
SKU_0469,Electronics,Vendor_6,31,Store_1,20.0,172.67,21
SKU_0503,Health & Beauty,Vendor_2,46,Store_6,32.0,89.33,22
SKU_0951,Toys,Vendor_9,27,Store_14,22.0,187.54,16
SKU_0666,Electronics,Vendor_7,32,Store_2,12.0,14.81,28
SKU_0366,Health & Beauty,Vendor_9,21,Store_14,2.0,153.78,29
SKU_0849,Electronics,Vendor_9,39,Store_5,14.0,194.21,21
SKU_0678,Home & Kitchen,Vendor_3,5,Store_3,11.0,90.16,13
SKU_0526,Toys,Vendor_2,9,Store_9,12.0,147.06,21
SKU_0440,Electronics,Vendor_6,13,Store_10,33.0,195.95,14
SKU_0139,Clothing,Vendor_1,15,Store_10,14.0,127.37,14
SKU_0394,Electronics,Vendor_10,51,Store_6,27.0,88.17,17
SKU_0375,Electronics,Vendor_5,22,Store_13,19.0,149.95,26
SKU_0278,Home & Kitchen,Vendor_7,44,Store_2,26.0,108.83,29
SKU_0826,Health & Beauty,Vendor_10,49,Store_15,13.0,195.54,4
SKU_0265,Toys,Vendor_3,3,Store_13,20.0,176.1,13
SKU_0037,Home & Kitchen,Vendor_5,50,Store_13,6.0,127.72,19
SKU_0238,Toys,Vendor_6,26,Store_6,24.0,96.69,14
SKU_0150,Toys,Vendor_10,6,Store_13,20.0,72.14,13
SKU_0671,Home & Kitchen,Vendor_3,49,Store_10,14.0,182.31,7
SKU_0465,Clothing,Vendor_9,46,Store_13,24.0,29.91,15
SKU_0535,Home & Kitchen,Vendor_2,39,Store_5,17.0,197.71,29
SKU_0827,Clothing,Vendor_8,36,Store_1,8.0,107.32,11
SKU_0990,Clothing,Vendor_9,44,Store_4,22.0,44.5,11
SKU_0419,Health & Beauty,Vendor_6,50,Store_13,30.0,169.27,6
SKU_0563,Health & Beauty,Vendor_2,1,Store_8,21.0,106.04,21
SKU_0106,Health & Beauty,Vendor_7,44,Store_2,27.0,133.93,8
SKU_0170,Toys,Vendor_7,42,Store_14,0.0,75.54,13
SKU_0395,Health & Beauty,Vendor_9,24,Store_6,12.0,187.6,3
SKU_0875,Electronics,Vendor_1,5,Store_4,5.0,66.51,2
SKU_0120,Clothing,Vendor_5,8,Store_1,27.0,5.5,14
SKU_0819,Health & Beauty,Vendor_7,26,Store_13,30.0,168.66,10
SKU_0683,Clothing,Vendor_1,1,Store_3,16.0,48.37,2
SKU_0229,Home & Kitchen,Vendor_4,41,Store_3,12.0,156.93,8
SKU_0122,Toys,Vendor_3,32,Store_11,28.0,74.23,6
SKU_0662,Clothing,Vendor_4,47,Store_12,30.0,148.04,8
SKU_0749,Electronics,Vendor_3,30,Store_3,30.0,133.21,20
SKU_0078,Toys,Vendor_7,47,Store_8,31.0,79.43,11
SKU_0924,Health & Beauty,Vendor_10,49,Store_7,17.0,52.7,26
SKU_0442,Health & Beauty,Vendor_5,37,Store_14,22.0,145.58,11
SKU_0071,Electronics,Vendor_4,47,Store_2,21.0,57.38,27
SKU_0942,Health & Beauty,Vendor_8,15,Store_3,12.0,41.73,21
SKU_0764,Health & Beauty,Vendor_5,45,Store_10,15.0,24.92,18
SKU_0599,Health & Beauty,Vendor_3,43,Store_14,19.0,48.09,19
SKU_0977,Health & Beauty,Vendor_5,11,Store_11,29.0,134.04,25
SKU_0547,Health & Beauty,Vendor_5,43,Store_15,14.0,164.95,25
SKU_0715,Home & Kitchen,Vendor_1,9,Store_2,22.0,80.57,6
SKU_0959,Home & Kitchen,Vendor_1,11,Store_5,7.0,57.51,9
SKU_0686,Electronics,Vendor_8,50,Store_14,11.0,54.01,27
SKU_0280,Home & Kitchen,Vendor_8,10,Store_1,32.0,23.37,10
SKU_0395,Health & Beauty,Vendor_9,41,Store_13,17.0,187.6,3
SKU_0579,Clothing,Vendor_9,36,Store_10,11.0,8.16,8
SKU_0371,Clothing,Vendor_9,28,Store_6,25.0,100.24,26
SKU_0440,Electronics,Vendor_6,5,Store_13,20.0,195.95,14
SKU_0826,Health & Beauty,Vendor_10,12,Store_9,6.0,195.54,4
SKU_0897,Electronics,Vendor_4,36,Store_6,20.0,103.55,14
SKU_0461,Electronics,Vendor_3,45,Store_3,16.0,123.35,18
SKU_0062,Toys,Vendor_10,16,Store_12,10.0,14.5,7
SKU_0224,Toys,Vendor_4,27,Store_9,26.0,15.61,22
SKU_0353,Electronics,Vendor_10,6,Store_9,25.0,139.69,18
SKU_0725,Electronics,Vendor_5,46,Store_4,8.0,135.73,17
SKU_0169,Electronics,Vendor_8,23,Store_12,21.0,10.44,22
SKU_0274,Toys,Vendor_1,33,Store_14,29.0,12.66,21
SKU_0924,Health & Beauty,Vendor_10,47,Store_14,17.0,52.7,26
SKU_0812,Clothing,Vendor_7,27,Store_3,19.0,3.33,6
SKU_0684,Clothing,Vendor_5,7,Store_3,11.0,157.78,18
SKU_0710,Electronics,Vendor_6,37,Store_1,35.0,169.1,18
SKU_0484,Health & Beauty,Vendor_2,37,Store_11,18.0,5.55,11
SKU_0721,Home & Kitchen,Vendor_10,3,Store_1,13.0,107.26,17
SKU_0392,Health & Beauty,Vendor_2,18,Store_2,27.0,93.42,12
SKU_0735,Electronics,Vendor_6,42,Store_13,25.0,135.57,25
SKU_0358,Health & Beauty,Vendor_1,8,Store_4,26.0,105.02,12
SKU_0388,Clothing,Vendor_6,35,Store_3,23.0,13.11,28
SKU_0965,Home & Kitchen,Vendor_3,33,Store_6,12.0,116.25,12
SKU_0925,Home & Kitchen,Vendor_9,8,Store_1,16.0,8.1,29
SKU_0764,Health & Beauty,Vendor_5,18,Store_14,35.0,24.92,18
SKU_0431,Clothing,Vendor_9,34,Store_8,20.0,147.02,9
SKU_0756,Home & Kitchen,Vendor_4,3,Store_14,17.0,150.47,2
SKU_0689,Electronics,Vendor_4,42,Store_9,21.0,196.8,5
SKU_0215,Home & Kitchen,Vendor_1,36,Store_1,5.0,93.47,22
SKU_0409,Health & Beauty,Vendor_10,33,Store_5,24.0,4.65,21
SKU_0318,Clothing,Vendor_7,25,Store_11,10.0,150.41,18
SKU_0661,Health & Beauty,Vendor_7,28,Store_7,10.0,98.7,27
SKU_0020,Toys,Vendor_10,30,Store_5,17.0,15.85,25
SKU_0281,Clothing,Vendor_3,34,Store_10,22.0,137.69,18
SKU_0030,Toys,Vendor_5,1,Store_11,51.0,73.86,27
SKU_0500,Electronics,Vendor_4,24,Store_8,30.0,91.44,12
SKU_0518,Health & Beauty,Vendor_4,22,Store_9,20.0,123.47,22
SKU_0022,Health & Beauty,Vendor_6,1,Store_4,22.0,55.69,12
SKU_0011,Toys,Vendor_6,48,Store_9,21.0,129.77,28
SKU_0100,Electronics,Vendor_3,25,Store_8,1.0,29.56,6
SKU_0533,Clothing,Vendor_7,37,Store_4,20.0,148.47,8
SKU_0179,Health & Beauty,Vendor_7,1,Store_8,9.0,131.04,3
SKU_0910,Clothing,Vendor_6,21,Store_14,33.0,179.1,11
SKU_0665,Home & Kitchen,Vendor_5,12,Store_13,14.0,173.97,3
SKU_0518,Health & Beauty,Vendor_4,42,Store_8,0.0,123.47,22
SKU_0343,Home & Kitchen,Vendor_7,11,Store_10,13.0,46.64,15
SKU_0345,Clothing,Vendor_3,22,Store_1,27.0,12.46,4
SKU_0159,Electronics,Vendor_9,9,Store_5,25.0,158.49,22
SKU_0957,Health & Beauty,Vendor_8,2,Store_11,20.0,81.02,17
SKU_0487,Electronics,Vendor_1,51,Store_5,,34.0,10
SKU_0643,Health & Beauty,Vendor_4,9,Store_8,26.0,120.56,7
SKU_0996,Clothing,Vendor_5,37,Store_7,13.0,91.88,8
SKU_0892,Health & Beauty,Vendor_10,19,Store_12,19.0,136.79,26
SKU_0869,Clothing,Vendor_10,1,Store_2,14.0,31.8,28
SKU_0774,Clothing,Vendor_9,24,Store_14,3.0,107.43,28
SKU_0644,Home & Kitchen,Vendor_7,41,Store_10,11.0,14.77,18
